annotation_id,annotation_species,annotation_name,image_id,image_contributor,image_filename,image_time,image_lat,image_lon
9058,giraffe_masai,NNP_GIRM_0065,9172,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,f58c4e6c-af77-9108-ff7e-880d036d9f9a.jpg,1424948724,-1.39102094661,36.9090788217
9059,giraffe_masai,NNP_GIRM_0076,3310,NNP GZC Car '1WHITE'<COMMA> Person 'C',5337d7e5-5270-02db-73d2-d14c38715fbe.jpg,1425210895,-1.341104,36.792752
9060,giraffe_masai,____,3310,NNP GZC Car '1WHITE'<COMMA> Person 'C',5337d7e5-5270-02db-73d2-d14c38715fbe.jpg,1425210895,-1.341104,36.792752
9061,giraffe_masai,NNP_GIRM_0049,3310,NNP GZC Car '1WHITE'<COMMA> Person 'C',5337d7e5-5270-02db-73d2-d14c38715fbe.jpg,1425210895,-1.341104,36.792752
9062,giraffe_masai,NNP_GIRM_0040,3310,NNP GZC Car '1WHITE'<COMMA> Person 'C',5337d7e5-5270-02db-73d2-d14c38715fbe.jpg,1425210895,-1.341104,36.792752
9063,giraffe_masai,____,9366,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,dda71f18-1c02-45cc-989a-589d056683ad.jpg,1424955953,-1.40293360567,36.8850648106
9064,giraffe_masai,____,9336,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,c83b27c0-e46d-d626-d9e5-97b01a6d78d6.jpg,1424953907,-1.40886040121,36.9003760596
9065,giraffe_masai,____,9336,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,c83b27c0-e46d-d626-d9e5-97b01a6d78d6.jpg,1424953907,-1.40886040121,36.9003760596
9066,giraffe_masai,____,9336,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,c83b27c0-e46d-d626-d9e5-97b01a6d78d6.jpg,1424953907,-1.40886040121,36.9003760596
9067,giraffe_masai,____,8317,GIRM_MUGU_20<COMMA>hyrule:joncrall:/media/raid/work/GIRM_MUGU_20<COMMA><COMMA><COMMA><COMMA><COMMA>0,93d3af9c-5cfe-041f-3e7f-32b95a730fe2.jpg,1424452851,-1.4053523429,36.8758067861
9068,giraffe_masai,NNP_GIRM_0033,9159,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,635614e4-67d6-9798-4573-1ec8ae9dbcec.jpg,1424948548,-1.39102094661,36.9090788217
9069,giraffe_masai,NNP_GIRM_0084,9317,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,b7c0c48c-53df-ba11-3a9f-072cf6546451.jpg,1424953147,-1.41326344284,36.920342326
9070,giraffe_masai,NNP_GIRM_0065,9173,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,8b5f91ec-5945-28d4-ff6e-0eb589147640.jpg,1424948749,-1.39102094661,36.9090788217
9071,giraffe_masai,NNP_GIRM_0017,9164,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,9e016e98-834c-6f2f-3120-5bb2d72f69ee.jpg,1424948589,-1.39102094661,36.9090788217
9072,giraffe_masai,____,3166,NNP GZC Car '1WHITE'<COMMA> Person 'A',22fc2284-2402-bca2-d7e9-632584f56d94.jpg,1425218026,-1.392853,36.876393
9073,giraffe_masai,NNP_GIRM_0023,8358,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,b78465b7-a5b8-a335-09c3-88cdf5cd1120.jpg,1424855951,-1.34138836155,36.7845996144
9074,giraffe_masai,____,3165,NNP GZC Car '1WHITE'<COMMA> Person 'A',51c56821-6025-0504-ca1e-d369f7842441.jpg,1425218018,-1.393443,36.876407
9075,giraffe_masai,NNP_GIRM_0037,3302,NNP GZC Car '1WHITE'<COMMA> Person 'B',34a439ec-b938-65d3-b0ac-14c7ccfbcc68.jpg,1425225838,-1.409301,36.9106
9076,giraffe_masai,NNP_GIRM_0072,9395,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,1b4f56c7-6356-d253-8cd4-d41ca9855868.jpg,1424957979,-1.3767287158,36.8307858462
9077,giraffe_masai,NNP_GIRM_0052,9395,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,1b4f56c7-6356-d253-8cd4-d41ca9855868.jpg,1424957979,-1.3767287158,36.8307858462
9078,giraffe_masai,NNP_GIRM_0058,9349,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,c7afdba3-7022-ba96-b438-feecb07f2aa8.jpg,1424953945,-1.40886040121,36.9003760596
9079,giraffe_masai,NNP_GIRM_0034,9349,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,c7afdba3-7022-ba96-b438-feecb07f2aa8.jpg,1424953945,-1.40886040121,36.9003760596
9080,giraffe_masai,NNP_GIRM_0053,9349,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,c7afdba3-7022-ba96-b438-feecb07f2aa8.jpg,1424953945,-1.40886040121,36.9003760596
9081,giraffe_masai,NNP_GIRM_0053,9349,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,c7afdba3-7022-ba96-b438-feecb07f2aa8.jpg,1424953945,-1.40886040121,36.9003760596
9082,giraffe_masai,NNP_GIRM_0055,9310,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,ac72e264-49f0-c775-6344-afacfc9bff60.jpg,1424952550,-1.42072149798,36.9292473677
9083,giraffe_masai,NNP_GIRM_0018,3085,NNP GZC Car '1WHITE'<COMMA> Person 'A',54167ee4-1826-85d2-65d4-3c60f83c6ba8.jpg,1425216541,-1.404092,36.871826
9084,giraffe_masai,NNP_GIRM_0042,3136,NNP GZC Car '1WHITE'<COMMA> Person 'A',612648b2-729a-a16e-06f8-56bd0bd2531d.jpg,1425217690,-1.406007,36.877129
9085,giraffe_masai,____,3136,NNP GZC Car '1WHITE'<COMMA> Person 'A',612648b2-729a-a16e-06f8-56bd0bd2531d.jpg,1425217690,-1.406007,36.877129
9086,giraffe_masai,NNP_GIRM_0040,3162,NNP GZC Car '1WHITE'<COMMA> Person 'A',60fb5ed3-5e5c-3893-ad7e-235b0edaf0d0.jpg,1425217953,-1.397126,36.877234
9087,giraffe_masai,NNP_GIRM_0051,3162,NNP GZC Car '1WHITE'<COMMA> Person 'A',60fb5ed3-5e5c-3893-ad7e-235b0edaf0d0.jpg,1425217953,-1.397126,36.877234
9088,giraffe_masai,NNP_GIRM_0049,3162,NNP GZC Car '1WHITE'<COMMA> Person 'A',60fb5ed3-5e5c-3893-ad7e-235b0edaf0d0.jpg,1425217953,-1.397126,36.877234
9089,giraffe_masai,NNP_GIRM_0067,3162,NNP GZC Car '1WHITE'<COMMA> Person 'A',60fb5ed3-5e5c-3893-ad7e-235b0edaf0d0.jpg,1425217953,-1.397126,36.877234
9090,giraffe_masai,____,9122,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,036e9dbc-15b1-1830-1605-a1f77b2ddfa3.jpg,1424947055,-1.37292399528,36.8824594203
9091,giraffe_masai,NNP_GIRM_0017,9157,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,bb85447a-9f4d-566c-c1d5-1552550d005d.jpg,1424948543,-1.39102094661,36.9090788217
9092,giraffe_masai,NNP_GIRM_0024,9157,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,bb85447a-9f4d-566c-c1d5-1552550d005d.jpg,1424948543,-1.39102094661,36.9090788217
9093,giraffe_masai,NNP_GIRM_0029,9157,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,bb85447a-9f4d-566c-c1d5-1552550d005d.jpg,1424948543,-1.39102094661,36.9090788217
9094,giraffe_masai,____,8327,GIRM_MUGU_20<COMMA>hyrule:joncrall:/media/raid/work/GIRM_MUGU_20<COMMA><COMMA><COMMA><COMMA><COMMA>0,9c7b7bbe-a0b2-a2ba-7f10-f9f35a1853fd.jpg,1424453165,-1.40594010942,36.8766836494
9095,giraffe_masai,NNP_GIRM_0058,9350,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,5e0dd791-5bb2-e246-9646-72be9f3c3c07.jpg,1424953947,-1.40886040121,36.9003760596
9096,giraffe_masai,NNP_GIRM_0075,9350,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,5e0dd791-5bb2-e246-9646-72be9f3c3c07.jpg,1424953947,-1.40886040121,36.9003760596
9097,giraffe_masai,____,9350,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,5e0dd791-5bb2-e246-9646-72be9f3c3c07.jpg,1424953947,-1.40886040121,36.9003760596
9098,giraffe_masai,NNP_GIRM_0034,9350,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,5e0dd791-5bb2-e246-9646-72be9f3c3c07.jpg,1424953947,-1.40886040121,36.9003760596
9099,giraffe_masai,NNP_GIRM_0070,3122,NNP GZC Car '1WHITE'<COMMA> Person 'A',3de57a5b-f703-b6a0-dd04-fdca8fb09c4e.jpg,1425217507,-1.406007,36.877129
9100,giraffe_masai,NNP_GIRM_0031,3122,NNP GZC Car '1WHITE'<COMMA> Person 'A',3de57a5b-f703-b6a0-dd04-fdca8fb09c4e.jpg,1425217507,-1.406007,36.877129
9101,giraffe_masai,NNP_GIRM_0089,8316,GIRM_MUGU_20<COMMA>hyrule:joncrall:/media/raid/work/GIRM_MUGU_20<COMMA><COMMA><COMMA><COMMA><COMMA>0,92b50729-3dcd-f740-d34a-0c887cc29408.jpg,1424452686,-1.40117809412,36.8676614276
9102,giraffe_masai,NNP_GIRM_0008,9312,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,fc7678f7-1ac6-1d77-3cd2-1a63365ca1fc.jpg,1424952566,-1.42072149798,36.9292473677
9103,giraffe_masai,NNP_GIRM_0040,9312,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,fc7678f7-1ac6-1d77-3cd2-1a63365ca1fc.jpg,1424952566,-1.42072149798,36.9292473677
9104,giraffe_masai,____,9367,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,0c81eb06-0c4f-beba-cddb-858d59db523d.jpg,1424955956,-1.40300878491,36.8782734079
9105,giraffe_masai,____,9124,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,249225c5-99e6-2e1f-08c2-fbb12178cb78.jpg,1424947073,-1.37292399528,36.8824594203
9106,giraffe_masai,NNP_GIRM_0035,8347,GIRM_MUGU_20<COMMA>hyrule:joncrall:/media/raid/work/GIRM_MUGU_20<COMMA><COMMA><COMMA><COMMA><COMMA>0,f39198dd-c820-0d92-25bd-c297a8983944.jpg,1424450923,-1.37470967742,36.8422225483
9107,giraffe_masai,NNP_GIRM_0028,3087,NNP GZC Car '1WHITE'<COMMA> Person 'A',86025a18-b662-7c61-e1f4-15cdcd72311d.jpg,1425216651,-1.404613,36.874501
9108,giraffe_masai,NNP_GIRM_0089,8353,GIRM_MUGU_20<COMMA>hyrule:joncrall:/media/raid/work/GIRM_MUGU_20<COMMA><COMMA><COMMA><COMMA><COMMA>0,f8a617c0-4db4-35fd-740b-5b84a89afd15.jpg,1424284920,-1.36495924999,36.78868355
9109,giraffe_masai,NNP_GIRM_0020,9322,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,c82dd56e-049a-5273-b99c-af334b7ca86f.jpg,1424953280,-1.41326344284,36.920342326
9110,giraffe_masai,NNP_GIRM_0065,9176,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,4da4fffc-672b-52be-261f-1ed51cdb2387.jpg,1424948762,-1.39102094661,36.9090788217
9111,giraffe_masai,NNP_GIRM_0054,8362,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,e97efa42-0885-f71a-6005-0fa00e591a76.jpg,1424863436,-1.37389098194,36.8444818648
9112,giraffe_masai,NNP_GIRM_0034,9352,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,b6ff1650-2209-bf3a-569d-933db7a7cd87.jpg,1424953959,-1.40886040121,36.9003760596
9113,giraffe_masai,NNP_GIRM_0063,9352,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,b6ff1650-2209-bf3a-569d-933db7a7cd87.jpg,1424953959,-1.40886040121,36.9003760596
9114,giraffe_masai,NNP_GIRM_0043,9352,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,b6ff1650-2209-bf3a-569d-933db7a7cd87.jpg,1424953959,-1.40886040121,36.9003760596
9115,giraffe_masai,____,9352,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,b6ff1650-2209-bf3a-569d-933db7a7cd87.jpg,1424953959,-1.40886040121,36.9003760596
9116,giraffe_masai,NNP_GIRM_0052,9396,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,5ad53e7d-61ca-12b5-a09a-759cce4d0745.jpg,1424957988,-1.3767287158,36.8307858462
9117,giraffe_masai,NNP_GIRM_0071,9396,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,5ad53e7d-61ca-12b5-a09a-759cce4d0745.jpg,1424957988,-1.3767287158,36.8307858462
9118,giraffe_masai,NNP_GIRM_0021,9223,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,4068397f-07f3-33de-fda5-9abb6ec70b6f.jpg,1424950667,-1.41913348737,36.93286917
9119,giraffe_masai,NNP_GIRM_0004,9223,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,4068397f-07f3-33de-fda5-9abb6ec70b6f.jpg,1424950667,-1.41913348737,36.93286917
9120,giraffe_masai,NNP_GIRM_0111,8352,GIRM_MUGU_20<COMMA>hyrule:joncrall:/media/raid/work/GIRM_MUGU_20<COMMA><COMMA><COMMA><COMMA><COMMA>0,406bf6b8-c1b4-29dd-6766-a6ca085f92fa.jpg,1424284348,-1.35038289839,36.7986953255
9121,giraffe_masai,NNP_GIRM_0047,8352,GIRM_MUGU_20<COMMA>hyrule:joncrall:/media/raid/work/GIRM_MUGU_20<COMMA><COMMA><COMMA><COMMA><COMMA>0,406bf6b8-c1b4-29dd-6766-a6ca085f92fa.jpg,1424284348,-1.35038289839,36.7986953255
9122,giraffe_masai,____,3080,NNP GZC Car '1WHITE'<COMMA> Person 'A',75591c1a-9f59-9e2b-dcc9-d641843b36cd.jpg,1425216347,-1.401242,36.867676
9123,giraffe_masai,NNP_GIRM_0014,9343,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,a1dd9234-6e7d-e173-d464-27ff8c2f942f.jpg,1424953927,-1.40886040121,36.9003760596
9124,giraffe_masai,NNP_GIRM_0043,9343,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,a1dd9234-6e7d-e173-d464-27ff8c2f942f.jpg,1424953927,-1.40886040121,36.9003760596
9125,giraffe_masai,NNP_GIRM_0043,9343,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,a1dd9234-6e7d-e173-d464-27ff8c2f942f.jpg,1424953927,-1.40886040121,36.9003760596
9126,giraffe_masai,NNP_GIRM_0070,3121,NNP GZC Car '1WHITE'<COMMA> Person 'A',1fbf9718-44af-b99b-93ca-01af4fb2c542.jpg,1425217504,-1.406007,36.877129
9127,giraffe_masai,NNP_GIRM_0031,3121,NNP GZC Car '1WHITE'<COMMA> Person 'A',1fbf9718-44af-b99b-93ca-01af4fb2c542.jpg,1425217504,-1.406007,36.877129
9128,giraffe_masai,NNP_GIRM_0088,9318,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,4fd84cc2-6c74-1dbb-500e-06f3542fae69.jpg,1424953152,-1.41326344284,36.920342326
9129,giraffe_masai,NNP_GIRM_0045,9326,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,70f76e02-de73-ac91-3633-0f9cadf7a7da.jpg,1424953362,-1.41326344284,36.920342326
9130,giraffe_masai,NNP_GIRM_0028,3086,NNP GZC Car '1WHITE'<COMMA> Person 'A',67de16b2-e917-0080-c7c4-15ba436641cd.jpg,1425216642,-1.404529,36.874368
9131,giraffe_masai,____,9344,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,0c166bc9-7e21-6837-f09f-976a96f28f28.jpg,1424953932,-1.40886040121,36.9003760596
9132,giraffe_masai,____,9344,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,0c166bc9-7e21-6837-f09f-976a96f28f28.jpg,1424953932,-1.40886040121,36.9003760596
9133,giraffe_masai,____,3293,NNP GZC Car '1WHITE'<COMMA> Person 'B',e6bdfa99-a5ec-9ba2-814d-e14219028f6b.jpg,1425225493,-1.412163,36.916146
9134,giraffe_masai,NNP_GIRM_0077,9398,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,150777d0-ac87-dc3e-05a9-e378782d2b97.jpg,1424958069,-1.3767287158,36.8307858462
9135,giraffe_masai,NNP_GIRM_0057,3315,NNP GZC Car '1WHITE'<COMMA> Person 'C',b05d28f1-3b95-5f25-dc14-814c263b4d3e.jpg,1425210955,-1.341104,36.792752
9136,giraffe_masai,NNP_GIRM_0001,9375,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,85e09953-82fd-3574-7cec-b3f205ef3e20.jpg,1424956999,-1.39488059379,36.8581045855
9137,giraffe_masai,____,8365,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,4e1e56b5-3ba1-31c9-e1c6-343dfe79af0e.jpg,1424863454,-1.37385117297,36.8445380423
9138,giraffe_masai,NNP_GIRM_0073,8343,GIRM_MUGU_20<COMMA>hyrule:joncrall:/media/raid/work/GIRM_MUGU_20<COMMA><COMMA><COMMA><COMMA><COMMA>0,1c3c63c5-ada7-eeda-c1c6-686f50709297.jpg,1424461024,-1.40370205089,36.8905158861
9139,giraffe_masai,NNP_GIRM_0057,3316,NNP GZC Car '1WHITE'<COMMA> Person 'C',d5b8117a-526b-5e9c-6771-4c2cb0235a80.jpg,1425210972,-1.341104,36.792752
9140,giraffe_masai,NNP_GIRM_0106,3294,NNP GZC Car '1WHITE'<COMMA> Person 'B',c9147311-fd1e-bef0-8909-c2ebe9368a1a.jpg,1425225510,-1.412154,36.916067
9141,giraffe_masai,NNP_GIRM_0015,9219,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,6e1162f0-7554-4882-73fd-13481f2ea8cc.jpg,1424950545,-1.41913348737,36.93286917
9142,giraffe_masai,NNP_GIRM_0012,9358,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,8ce661ca-1478-5253-32be-77fb4612e5b3.jpg,1424954059,-1.40886040121,36.9003760596
9143,giraffe_masai,NNP_GIRM_0024,9160,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,f6f5779e-39b0-63dd-9123-77bf4d0a89c8.jpg,1424948557,-1.39102094661,36.9090788217
9144,giraffe_masai,____,3551,NNP GZC Car '25PURPLE'<COMMA> Person 'A',c76bf89b-64a7-aa8e-a77a-d0e51d4d4df9.jpg,1425049851,-1.371017,36.801114
9145,giraffe_masai,NNP_GIRM_0016,8364,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,824fc682-2867-8998-1e74-724e0768c458.jpg,1424863448,-1.37386444253,36.8445193164
9146,giraffe_masai,NNP_GIRM_0054,8364,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,824fc682-2867-8998-1e74-724e0768c458.jpg,1424863448,-1.37386444253,36.8445193164
9147,giraffe_masai,NNP_GIRM_0047,8345,GIRM_MUGU_20<COMMA>hyrule:joncrall:/media/raid/work/GIRM_MUGU_20<COMMA><COMMA><COMMA><COMMA><COMMA>0,fa8bbdac-a7d1-54f1-d4dc-2b33bd296d87.jpg,1424466866,-1.32554468727,36.7524413142
9148,giraffe_masai,NNP_GIRM_0111,8345,GIRM_MUGU_20<COMMA>hyrule:joncrall:/media/raid/work/GIRM_MUGU_20<COMMA><COMMA><COMMA><COMMA><COMMA>0,fa8bbdac-a7d1-54f1-d4dc-2b33bd296d87.jpg,1424466866,-1.32554468727,36.7524413142
9149,giraffe_masai,NNP_GIRM_0022,8350,GIRM_MUGU_20<COMMA>hyrule:joncrall:/media/raid/work/GIRM_MUGU_20<COMMA><COMMA><COMMA><COMMA><COMMA>0,c87594fe-9811-94c2-9127-dffdf9ed9abf.jpg,1424451093,-1.37468089272,36.8410325022
9150,giraffe_masai,NNP_GIRM_0029,9170,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,68ca7e0b-7bb2-facb-01b9-4b4fecb81c49.jpg,1424948708,-1.39102094661,36.9090788217
9151,giraffe_masai,NNP_GIRM_0068,8323,GIRM_MUGU_20<COMMA>hyrule:joncrall:/media/raid/work/GIRM_MUGU_20<COMMA><COMMA><COMMA><COMMA><COMMA>0,0445c7e0-6229-bcd9-4665-a13e6b10709f.jpg,1424453073,-1.40594082001,36.8766851475
9152,giraffe_masai,____,3095,NNP GZC Car '1WHITE'<COMMA> Person 'A',848ef360-0938-d659-1bb9-52491a1f923e.jpg,1425217053,-1.405733,36.877016
9153,giraffe_masai,____,3095,NNP GZC Car '1WHITE'<COMMA> Person 'A',848ef360-0938-d659-1bb9-52491a1f923e.jpg,1425217053,-1.405733,36.877016
9154,giraffe_masai,NNP_GIRM_0085,9355,NNP_Master<COMMA>pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master<COMMA><COMMA><COMMA><COMMA><COMMA>6,d10eea6d-d9f8-5311-5c6b-b02974c8d784.jpg,1424954034,-1.40886040121,36.9003760596
9156,giraffe_masai,____,1141,NNP GZC Car '16WHITE'<COMMA> Person 'A',79f26140-23cf-fba2-c4ce-301f62fff3fc.jpg,1425235996,-1.351021,36.818947
9157,giraffe_masai,NNP_GIRM_0111,1145,NNP GZC Car '16WHITE'<COMMA> Person 'A',aa82e9df-4742-8de9-9a26-4885cdd488bd.jpg,1425237302,-1.348524,36.821325
9158,giraffe_masai,____,1142,NNP GZC Car '16WHITE'<COMMA> Person 'A',a12d0b61-322a-6f3a-888c-baef8abbc475.jpg,1425237228,-1.348597,36.821757
9159,giraffe_masai,NNP_GIRM_0110,1146,NNP GZC Car '16WHITE'<COMMA> Person 'A',d7f7d556-5655-2f12-8473-4fa6fa28ac2d.jpg,1425237317,-1.348521,36.821241
9160,giraffe_masai,____,1126,NNP GZC Car '16WHITE'<COMMA> Person 'A',4c53ff1c-f02d-14d5-88f8-fefa985a7cbc.jpg,1425231075,-1.35095,36.80151
9161,giraffe_masai,NNP_GIRM_0111,1143,NNP GZC Car '16WHITE'<COMMA> Person 'A',6c88db80-09ce-0fae-711b-88fe8533cc1d.jpg,1425237238,-1.348596,36.821747
9162,giraffe_masai,NNP_GIRM_0093,1144,NNP GZC Car '16WHITE'<COMMA> Person 'A',4010ee31-a9f8-5712-80cb-d56338a0eef3.jpg,1425237285,-1.348524,36.821325
